Sample_name,proc_dist,centeroid,LM 1_X,LM 1_Y,LM 1_Z,LM 2_X,LM 2_Y,LM 2_Z,LM 3_X,LM 3_Y,LM 3_Z,LM 4_X,LM 4_Y,LM 4_Z,LM 5_X,LM 5_Y,LM 5_Z,LM 6_X,LM 6_Y,LM 6_Z,LM 7_X,LM 7_Y,LM 7_Z,LM 8_X,LM 8_Y,LM 8_Z,LM 9_X,LM 9_Y,LM 9_Z,LM 10_X,LM 10_Y,LM 10_Z,LM 11_X,LM 11_Y,LM 11_Z,LM 12_X,LM 12_Y,LM 12_Z,LM 13_X,LM 13_Y,LM 13_Z,LM 14_X,LM 14_Y,LM 14_Z,LM 15_X,LM 15_Y,LM 15_Z,LM 16_X,LM 16_Y,LM 16_Z,LM 17_X,LM 17_Y,LM 17_Z,LM 18_X,LM 18_Y,LM 18_Z,LM 19_X,LM 19_Y,LM 19_Z,LM 20_X,LM 20_Y,LM 20_Z,LM 21_X,LM 21_Y,LM 21_Z,LM 22_X,LM 22_Y,LM 22_Z,LM 23_X,LM 23_Y,LM 23_Z,LM 24_X,LM 24_Y,LM 24_Z,LM 25_X,LM 25_Y,LM 25_Z,LM 26_X,LM 26_Y,LM 26_Z,LM 27_X,LM 27_Y,LM 27_Z,LM 28_X,LM 28_Y,LM 28_Z,LM 29_X,LM 29_Y,LM 29_Z,LM 30_X,LM 30_Y,LM 30_Z,LM 31_X,LM 31_Y,LM 31_Z,LM 32_X,LM 32_Y,LM 32_Z,LM 33_X,LM 33_Y,LM 33_Z,LM 34_X,LM 34_Y,LM 34_Z,LM 35_X,LM 35_Y,LM 35_Z,LM 36_X,LM 36_Y,LM 36_Z,LM 37_X,LM 37_Y,LM 37_Z,LM 38_X,LM 38_Y,LM 38_Z,LM 39_X,LM 39_Y,LM 39_Z,LM 40_X,LM 40_Y,LM 40_Z,LM 41_X,LM 41_Y,LM 41_Z,LM 42_X,LM 42_Y,LM 42_Z,LM 43_X,LM 43_Y,LM 43_Z,LM 44_X,LM 44_Y,LM 44_Z,LM 45_X,LM 45_Y,LM 45_Z,LM 46_X,LM 46_Y,LM 46_Z,LM 47_X,LM 47_Y,LM 47_Z,LM 48_X,LM 48_Y,LM 48_Z,LM 49_X,LM 49_Y,LM 49_Z,LM 50_X,LM 50_Y,LM 50_Z,LM 51_X,LM 51_Y,LM 51_Z,LM 52_X,LM 52_Y,LM 52_Z,LM 53_X,LM 53_Y,LM 53_Z,LM 54_X,LM 54_Y,LM 54_Z,LM 55_X,LM 55_Y,LM 55_Z,LM 56_X,LM 56_Y,LM 56_Z,LM 57_X,LM 57_Y,LM 57_Z,LM 58_X,LM 58_Y,LM 58_Z,LM 59_X,LM 59_Y,LM 59_Z,LM 60_X,LM 60_Y,LM 60_Z,LM 61_X,LM 61_Y,LM 61_Z,LM 62_X,LM 62_Y,LM 62_Z,LM 63_X,LM 63_Y,LM 63_Z,LM 64_X,LM 64_Y,LM 64_Z,LM 65_X,LM 65_Y,LM 65_Z,LM 66_X,LM 66_Y,LM 66_Z,LM 67_X,LM 67_Y,LM 67_Z,LM 68_X,LM 68_Y,LM 68_Z,LM 69_X,LM 69_Y,LM 69_Z,LM 70_X,LM 70_Y,LM 70_Z,LM 71_X,LM 71_Y,LM 71_Z,LM 72_X,LM 72_Y,LM 72_Z,LM 73_X,LM 73_Y,LM 73_Z,LM 74_X,LM 74_Y,LM 74_Z,LM 75_X,LM 75_Y,LM 75_Z,LM 76_X,LM 76_Y,LM 76_Z,LM 77_X,LM 77_Y,LM 77_Z,LM 78_X,LM 78_Y,LM 78_Z,LM 79_X,LM 79_Y,LM 79_Z,LM 80_X,LM 80_Y,LM 80_Z,LM 81_X,LM 81_Y,LM 81_Z,LM 82_X,LM 82_Y,LM 82_Z,LM 83_X,LM 83_Y,LM 83_Z,LM 84_X,LM 84_Y,LM 84_Z,LM 85_X,LM 85_Y,LM 85_Z,LM 86_X,LM 86_Y,LM 86_Z,LM 87_X,LM 87_Y,LM 87_Z,LM 88_X,LM 88_Y,LM 88_Z,LM 89_X,LM 89_Y,LM 89_Z,LM 90_X,LM 90_Y,LM 90_Z,LM 91_X,LM 91_Y,LM 91_Z,LM 92_X,LM 92_Y,LM 92_Z,LM 93_X,LM 93_Y,LM 93_Z,LM 94_X,LM 94_Y,LM 94_Z,LM 95_X,LM 95_Y,LM 95_Z,LM 96_X,LM 96_Y,LM 96_Z,LM 97_X,LM 97_Y,LM 97_Z,LM 98_X,LM 98_Y,LM 98_Z,LM 99_X,LM 99_Y,LM 99_Z,LM 100_X,LM 100_Y,LM 100_Z,LM 101_X,LM 101_Y,LM 101_Z,LM 102_X,LM 102_Y,LM 102_Z,LM 103_X,LM 103_Y,LM 103_Z,LM 104_X,LM 104_Y,LM 104_Z,LM 105_X,LM 105_Y,LM 105_Z,LM 106_X,LM 106_Y,LM 106_Z,LM 107_X,LM 107_Y,LM 107_Z,LM 108_X,LM 108_Y,LM 108_Z,LM 109_X,LM 109_Y,LM 109_Z,LM 110_X,LM 110_Y,LM 110_Z,LM 111_X,LM 111_Y,LM 111_Z,LM 112_X,LM 112_Y,LM 112_Z,LM 113_X,LM 113_Y,LM 113_Z,LM 114_X,LM 114_Y,LM 114_Z,LM 115_X,LM 115_Y,LM 115_Z,LM 116_X,LM 116_Y,LM 116_Z,LM 117_X,LM 117_Y,LM 117_Z,LM 118_X,LM 118_Y,LM 118_Z,LM 119_X,LM 119_Y,LM 119_Z,LM 120_X,LM 120_Y,LM 120_Z,LM 121_X,LM 121_Y,LM 121_Z,LM 122_X,LM 122_Y,LM 122_Z,LM 123_X,LM 123_Y,LM 123_Z,LM 124_X,LM 124_Y,LM 124_Z,LM 125_X,LM 125_Y,LM 125_Z,LM 126_X,LM 126_Y,LM 126_Z,LM 127_X,LM 127_Y,LM 127_Z,LM 128_X,LM 128_Y,LM 128_Z,LM 129_X,LM 129_Y,LM 129_Z,LM 130_X,LM 130_Y,LM 130_Z,LM 131_X,LM 131_Y,LM 131_Z,LM 132_X,LM 132_Y,LM 132_Z,LM 133_X,LM 133_Y,LM 133_Z,LM 134_X,LM 134_Y,LM 134_Z,LM 135_X,LM 135_Y,LM 135_Z,LM 136_X,LM 136_Y,LM 136_Z,LM 137_X,LM 137_Y,LM 137_Z,LM 138_X,LM 138_Y,LM 138_Z,LM 139_X,LM 139_Y,LM 139_Z,LM 140_X,LM 140_Y,LM 140_Z,LM 141_X,LM 141_Y,LM 141_Z,LM 142_X,LM 142_Y,LM 142_Z,LM 143_X,LM 143_Y,LM 143_Z,LM 144_X,LM 144_Y,LM 144_Z,LM 145_X,LM 145_Y,LM 145_Z,LM 146_X,LM 146_Y,LM 146_Z,LM 147_X,LM 147_Y,LM 147_Z,LM 148_X,LM 148_Y,LM 148_Z,LM 149_X,LM 149_Y,LM 149_Z,LM 150_X,LM 150_Y,LM 150_Z,LM 151_X,LM 151_Y,LM 151_Z,LM 152_X,LM 152_Y,LM 152_Z,LM 153_X,LM 153_Y,LM 153_Z,LM 154_X,LM 154_Y,LM 154_Z,LM 155_X,LM 155_Y,LM 155_Z,LM 156_X,LM 156_Y,LM 156_Z,LM 157_X,LM 157_Y,LM 157_Z,LM 158_X,LM 158_Y,LM 158_Z,LM 159_X,LM 159_Y,LM 159_Z,LM 160_X,LM 160_Y,LM 160_Z,LM 161_X,LM 161_Y,LM 161_Z,LM 162_X,LM 162_Y,LM 162_Z,LM 163_X,LM 163_Y,LM 163_Z,LM 164_X,LM 164_Y,LM 164_Z,LM 165_X,LM 165_Y,LM 165_Z,LM 166_X,LM 166_Y,LM 166_Z,LM 167_X,LM 167_Y,LM 167_Z,LM 168_X,LM 168_Y,LM 168_Z,LM 169_X,LM 169_Y,LM 169_Z,LM 170_X,LM 170_Y,LM 170_Z,LM 171_X,LM 171_Y,LM 171_Z,LM 172_X,LM 172_Y,LM 172_Z,LM 173_X,LM 173_Y,LM 173_Z,LM 174_X,LM 174_Y,LM 174_Z,LM 175_X,LM 175_Y,LM 175_Z,LM 176_X,LM 176_Y,LM 176_Z,LM 177_X,LM 177_Y,LM 177_Z,LM 178_X,LM 178_Y,LM 178_Z,LM 179_X,LM 179_Y,LM 179_Z,LM 180_X,LM 180_Y,LM 180_Z,LM 181_X,LM 181_Y,LM 181_Z,LM 182_X,LM 182_Y,LM 182_Z,LM 183_X,LM 183_Y,LM 183_Z,LM 184_X,LM 184_Y,LM 184_Z,LM 185_X,LM 185_Y,LM 185_Z,LM 186_X,LM 186_Y,LM 186_Z,LM 187_X,LM 187_Y,LM 187_Z,LM 188_X,LM 188_Y,LM 188_Z,LM 189_X,LM 189_Y,LM 189_Z,LM 190_X,LM 190_Y,LM 190_Z,LM 191_X,LM 191_Y,LM 191_Z,LM 192_X,LM 192_Y,LM 192_Z,LM 193_X,LM 193_Y,LM 193_Z,LM 194_X,LM 194_Y,LM 194_Z,LM 195_X,LM 195_Y,LM 195_Z,LM 196_X,LM 196_Y,LM 196_Z,LM 197_X,LM 197_Y,LM 197_Z,LM 198_X,LM 198_Y,LM 198_Z,LM 199_X,LM 199_Y,LM 199_Z,LM 200_X,LM 200_Y,LM 200_Z,LM 201_X,LM 201_Y,LM 201_Z,LM 202_X,LM 202_Y,LM 202_Z,LM 203_X,LM 203_Y,LM 203_Z,LM 204_X,LM 204_Y,LM 204_Z,LM 205_X,LM 205_Y,LM 205_Z,LM 206_X,LM 206_Y,LM 206_Z,LM 207_X,LM 207_Y,LM 207_Z,LM 208_X,LM 208_Y,LM 208_Z,LM 209_X,LM 209_Y,LM 209_Z,LM 210_X,LM 210_Y,LM 210_Z,LM 211_X,LM 211_Y,LM 211_Z,LM 212_X,LM 212_Y,LM 212_Z,LM 213_X,LM 213_Y,LM 213_Z,LM 214_X,LM 214_Y,LM 214_Z,LM 215_X,LM 215_Y,LM 215_Z,LM 216_X,LM 216_Y,LM 216_Z,LM 217_X,LM 217_Y,LM 217_Z,LM 218_X,LM 218_Y,LM 218_Z,LM 219_X,LM 219_Y,LM 219_Z,LM 220_X,LM 220_Y,LM 220_Z,LM 221_X,LM 221_Y,LM 221_Z,LM 222_X,LM 222_Y,LM 222_Z,LM 223_X,LM 223_Y,LM 223_Z,LM 224_X,LM 224_Y,LM 224_Z,LM 225_X,LM 225_Y,LM 225_Z,LM 226_X,LM 226_Y,LM 226_Z,LM 227_X,LM 227_Y,LM 227_Z,LM 228_X,LM 228_Y,LM 228_Z,LM 229_X,LM 229_Y,LM 229_Z,LM 230_X,LM 230_Y,LM 230_Z,LM 231_X,LM 231_Y,LM 231_Z,LM 232_X,LM 232_Y,LM 232_Z,LM 233_X,LM 233_Y,LM 233_Z,LM 234_X,LM 234_Y,LM 234_Z,LM 235_X,LM 235_Y,LM 235_Z,LM 236_X,LM 236_Y,LM 236_Z,LM 237_X,LM 237_Y,LM 237_Z,LM 238_X,LM 238_Y,LM 238_Z,LM 239_X,LM 239_Y,LM 239_Z,LM 240_X,LM 240_Y,LM 240_Z,LM 241_X,LM 241_Y,LM 241_Z,LM 242_X,LM 242_Y,LM 242_Z,LM 243_X,LM 243_Y,LM 243_Z,LM 244_X,LM 244_Y,LM 244_Z,LM 245_X,LM 245_Y,LM 245_Z,LM 246_X,LM 246_Y,LM 246_Z,LM 247_X,LM 247_Y,LM 247_Z,LM 248_X,LM 248_Y,LM 248_Z,LM 249_X,LM 249_Y,LM 249_Z,LM 250_X,LM 250_Y,LM 250_Z,LM 251_X,LM 251_Y,LM 251_Z,LM 252_X,LM 252_Y,LM 252_Z,LM 253_X,LM 253_Y,LM 253_Z,LM 254_X,LM 254_Y,LM 254_Z,LM 255_X,LM 255_Y,LM 255_Z,LM 256_X,LM 256_Y,LM 256_Z,LM 257_X,LM 257_Y,LM 257_Z,LM 258_X,LM 258_Y,LM 258_Z,LM 259_X,LM 259_Y,LM 259_Z,LM 260_X,LM 260_Y,LM 260_Z,LM 261_X,LM 261_Y,LM 261_Z,LM 262_X,LM 262_Y,LM 262_Z,LM 263_X,LM 263_Y,LM 263_Z,LM 264_X,LM 264_Y,LM 264_Z,LM 265_X,LM 265_Y,LM 265_Z,LM 266_X,LM 266_Y,LM 266_Z,LM 267_X,LM 267_Y,LM 267_Z,LM 268_X,LM 268_Y,LM 268_Z
1,0.055331494,917.9360942,0.017899462,-0.01828976,-0.033487298,0.028688178,-0.018593033,-0.027302385,-0.058368157,-0.018719024,0.051923877,-0.038210951,-0.018678724,0.067671513,-0.047846306,-0.023458689,0.029210302,-0.020691343,-0.02423858,0.056191292,-0.071888636,0.00325276,0.07131268,-0.052950163,0.003283598,0.08399262,-0.016899212,-0.005117354,-0.06560811,0.064119236,-0.000715285,-0.00077486,-0.074126516,-0.028821136,0.067819065,-0.049189223,-0.027669573,0.087835636,-0.027587992,-0.027104023,0.005668183,0.001630038,-0.026012898,0.031133246,0.03868853,-0.015053691,-0.069493453,0.059774691,-0.011670417,-0.057617657,0.03095749,-0.023676245,-0.057924781,0.045151545,-0.027336033,-0.025045141,-0.043033173,-0.008713199,-0.016921996,0.024464192,-0.008430206,0.035399199,0.005315212,-0.027691242,-0.045911686,0.050174259,-0.023144837,-0.023473928,-0.035660129,0.014039289,0.019987958,-0.013987209,0.0158501,0.038343381,-0.049708768,-0.005260215,0.020771734,-0.008993785,-0.002583845,0.052909017,0.018501461,-0.001330148,-0.071809688,0.066632941,-0.003461955,-0.037858639,0.004017057,-0.012414481,-0.004078996,0.020502198,-0.02032017,-0.041187322,0.04088843,-0.013071221,-0.011892669,-0.000705308,-0.0146401,-0.044003736,0.043872329,-0.015292688,-0.011658343,-0.079829407,-0.025488168,0.080845615,-0.068515821,-0.01770436,0.098136314,-0.049582034,-0.004866019,0.025020862,-0.015253114,-0.006611028,0.053980608,-0.041819177,-0.031910281,0.012286185,-0.005010611,-0.031507038,0.048395797,-0.057865884,-0.013094546,0.066501516,-0.043826704,-0.012684956,0.079396753,0.006105796,-0.015062258,-0.065458687,0.06185485,-0.011162133,-0.022700665,0.003781301,-0.027668814,-0.016245878,0.012166889,-0.02581057,-0.001528786,-0.05329388,-0.016400422,0.040301576,-0.028433229,-0.016819795,0.060481133,-0.003494355,0.007048925,-0.012473981,0.009381598,0.005221562,0.00024583,0.038930559,-0.025913019,-0.073911082,0.065607686,-0.027522006,-0.054398031,-0.030530168,-0.025772492,-0.003433666,0.013558002,-0.026958376,0.032564418,0.013648938,-0.013196824,-0.069859928,0.064362786,-0.011191595,-0.026541873,-0.044083455,0.002942256,0.016333139,-0.007624281,0.005384591,0.046516481,0.021536487,-0.022096267,-0.06488497,0.062638839,-0.02040328,-0.03725212,-0.035733255,0.007648849,-0.027135588,0.03149658,0.010855269,0.031068639,0.033294817,-0.021191604,-0.039572373,0.039783704,0.006890958,-0.075320817,0.061000472,0.008872107,-0.058478724,-0.031482795,0.004537869,-0.042610467,0.048615376,0.010239447,0.020426747,0.009313346,0.016851314,-0.058248536,0.053498811,0.017010831,-0.023253601,-0.018136241,-0.02153827,-0.004720207,0.009935779,-0.020767265,0.016750339,0.030541828,0.037805796,-0.03895009,-0.02493835,-0.011562475,0.006214901,-0.013050857,-0.018424401,0.020951384,-0.027657262,-0.018226313,0.014926985,-0.009152827,-0.016182879,0.029221892,-0.042985209,0.014946037,0.05463546,-0.03065601,0.000556297,-0.050862051,0.057262943,0.005854449,0.016083244,0.009617932,-0.028243046,-0.022528593,-0.010291774,-0.010494557,-0.06651448,0.063538519,-0.007634492,-0.008651842,-0.045159522,-0.015655284,0.031582167,-0.020791433,-0.016079261,0.051896723,-0.069956873,-0.012621758,0.062114962,-0.046057623,-0.013785055,0.080784993,-0.036153952,-0.036244177,0.00570777,0.004860397,-0.03244912,0.03648218,-0.041896978,0.001612765,-0.011826251,0.018329985,0.004746863,0.039669389,0.028947042,-0.031255068,-0.07263712,0.065918214,-0.03014937,-0.044248704,0.004243185,0.012538431,-0.0512776,0.047512443,0.014466562,-0.014592304,-0.040529398,0.002427382,0.004202355,0.004663079,0.005387525,0.038688943,-0.035783687,0.00989421,0.007089374,0.000676866,0.014559268,0.031622083,-0.00288973,0.002054756,-0.032434076,0.02915132,0.001671722,-0.009395625,0.002810077,-0.012249259,-0.011594777,0.058223813,0.006382881,0.008372766,0.049541537,0.032973387,-0.064366065,0.010231523,-0.012537698,-0.023310081,0.020366172,-0.018104722,-0.012186994,0.030054629,-0.011305063,-0.067135668,0.061051795,-0.010719575,-0.041949944,-0.065875006,0.000411591,0.065875963,-0.027184272,-0.005114234,0.060013372,0.02107915,0.038350308,-0.029720726,-0.052637641,0.01400843,0.066771151,-0.058209089,0.011087797,0.068229905,-0.080069505,-0.013019187,0.086197038,-0.063758697,-0.008756789,0.093162932,0.008787856,0.036996973,-0.011767975,0.001701778,-0.011650318,0.00168421,-0.005669832,-0.020386852,-0.009411674,0.006690124,-0.020315709,0.005219994,-0.02223167,0.02514848,-0.019047501,0.018425545,0.026797158,0.012163084,-4.00E-05,-0.018322502,-0.012642807,0.012691446,-0.019264282,-0.001840096,-9.53E-05,-0.014264397,-0.058639636,0.057722837,-0.013151737,-0.012689017,-0.011035706,0.033389329,-0.014858559,0.01583658,0.035566947,0.007024309,-0.025925734,0.025659004,0.00831948,-0.002536318,0.025554997,0.025363315,-0.034562813,0.015439954,0.043150198,-0.029382779,0.017329491,0.036636282,-0.02219876,0.021082156,0.029753228,0.017492801,0.038920394,-0.023536691,-0.018071724,0.025306991,0.02295455,-0.011775849,0.026099879,0.012830056,0.012669293,-0.008144201,-0.02137133,-0.051957115,-0.024030349,0.017147051,-0.005697308,-0.021663854,0.055517911,-0.019445979,0.019204053,-0.003218762,0.006365043,0.019262247,0.013742694,0.022122252,-0.018409388,-0.027459985,0.023502665,-0.034053008,-0.047352522,0.045516121,-0.036201757,-0.036581376,0.001802936,-0.008705132,-0.03225568,0.031793093,-0.008373479,-0.009879209,-0.008732274,-0.002359058,-0.007956726,0.008429728,-0.001867888,0.005071004,0.035779336,-0.000352374,-0.07484095,0.061257186,-0.003348983,-0.052229924,0.052161155,0.015672296,-0.07739067,0.062829546,0.01573755,-0.072265584,-0.014893323,-0.003669855,-0.001472661,0.005007633,-0.004747296,0.013851599,-0.03824381,-0.017298446,0.023930517,-0.016519076,-0.016422413,0.04274628,0.053882796,0.003029944,-0.069614476,-0.041119367,-0.014079315,0.035599037,-0.026425521,-0.01451571,0.05019568,-0.07423878,-0.023009221,0.071522777,-0.052349894,-0.01935092,0.086945476,-0.041531245,-0.018418289,0.014476857,-0.001552523,-0.016914271,0.043964427,0.004272649,0.002982396,-0.05123361,0.047734709,0.002233571,-0.016871042,-0.02287688,0.027809164,-0.004762815,0.00764223,0.028160911,0.020685944,-0.041726806,-0.013023405,-0.011494588,0.018543508,-0.010532534,0.039691564,0.003214764,-0.007591741,-0.050742584,0.047050384,-0.008304807,-0.011837164,0.017373007,0.021877036,-0.060743265,0.050561697,0.025211014,-0.027776572,0.032349284,0.037746534,-0.044052816,-0.073829799,-0.011590209,0.070846899,-0.051758322,-0.008322034,0.087570207,-0.042227846,-0.019995418,-0.001519001,0.012005772,-0.017851709,0.040000136,-0.01895752,-0.012301409,0.004257,-0.00346385,-0.019123559,0.01475072,-0.07540108,-0.001665913,0.077103317,-0.056921377,-0.00258313,0.089256663,0.03059407,-0.032307459,-0.055842711,0.043874513,-0.026064506,-0.042552113,0.03801341,0.028059588,-0.059420539,0.048164016,0.031278614,-0.052533282,0.028715102,-0.033264962,-0.062612168,0.056361376,-0.033930394,-0.036711694,-0.036831759,0.004348159,-0.035603243,0.042468689,0.004909093,0.024993475,0.017541097,-0.030414279,-0.0652083,0.058697273,-0.031127091,-0.031080077,-0.060588539,-0.002882898,0.048044571,-0.038295961,-0.003927832,0.069635566,-0.010231006,-0.013212998,-0.004358216,0.005318179,-0.011247217,0.00921247,-0.039569872,-0.006251909,-0.026916515,0.032525579,-0.00048394,0.032213929,-0.013303911,0.021842031,-0.020853327,0.050009943,0.00605711,0.019372193,-0.03560567,-0.001160056,-0.041019288,0.046963395,0.002361377,0.026164679,-0.029224899,-0.0039138,-0.053762347,0.059755726,0.000265164,0.016061579,-0.051835071,-0.014748563,0.021219454,-0.008063114,-0.014876732,0.052902921,0.045724111,0.021526435,-0.066769445,0.053077195,0.022344655,-0.0591983,0.01293879,0.03498588,-0.044291204,0.034681283,0.033417037,-0.02647314,0.00876,-0.003727102,-0.058522843,0.057444566,0.000101909,-0.020186585,-0.049936869,0.004897396,0.039417655,-0.02815918,0.008492942,0.060432175,-0.044269321,0.007907578,0.020820432,-0.012515677,0.008826973,0.046439904,0.005124853,0.026920775,-0.039395361,0.034881208,0.02735867,-0.016888331,-0.061365791,0.009204003,0.060156243,-0.044628959,0.009765588,0.072103217,-0.005262015,0.029857217,-0.026438319,0.022246206,0.033102727,-0.001116099,-0.049678478,-0.013885761,0.048874558,-0.037902851,-0.013480375,0.059048188,-0.032859339,-0.01610379,0.038781051,-0.0049219,0.03129263,0.004660801,0.022268373,0.00988957,-0.072515622,0.063206369,0.013403953,-0.038498881,0.034391177,0.011632627,-0.071123134,0.061772951,0.010763561,-0.049559079,0.011684087,0.000914655,-0.066034964,0.05972854,0.005316834,-0.026841032,-0.005853735,0.014026199,-0.035764097,0.025862879,0.015389477,-0.006455681,-0.047243659,-0.008883352,0.009968571,0.000814352,-0.007219272,0.047390481,-0.056797182,-0.001338048,0.044132746,-0.03004677,-0.002451442,0.062906328,-0.015319703,0.033268242,-0.009755045,0.008790407,0.035620595,0.013992007,-0.017267101,0.030431611,0.003769932,0.000108126,0.030329976,0.016324659,0.003339256,0.037533806,-0.005109664,0.010516748,0.034001516,-0.032940767,0.027361389,0.034043289,-0.019440676,0.02220493,0.030928846,-0.044542445,0.040116674,0.034121604,-0.03754177,-0.030062191,0.020717909,0.016786263,-0.01332423,0.02317907,0.032706397,-0.034285216,0.019936036,0.025607474,-0.019024781,0.020507335,0.036665089,-0.040864558,0.014883088,0.033938368,-0.022594655,0.014283929,0.046379416,-0.05351,0.01162317,0.047586269,-0.037658765,0.010968845,0.062018691,0.011288141,0.027274908,-0.051544206,0.046513882,0.028849537,-0.025640981,-0.034686373,0.01492824,0.013634557,-0.008813706,0.01545556,0.037154273,-0.001170151,0.027432726,-0.035844208,0.031373152,0.026047127,-0.005610388,-0.046000138,0.006672908,0.031481475,-0.022445388,0.007897294,0.053775024,-0.002499688,0.035884294,-0.017563644,0.017995876,0.039476555,-0.000769289,0.026072863,0.029771739,-0.059393784,0.050038842,0.031935735,-0.035919121,0.030446173,0.022861372,-0.065004505,0.053468366,0.025640216,-0.047399763,0.021242845,0.020305055,-0.067267584,0.059852935,0.021612624,-0.040662866
